,cluster_id,genes,size,reactome_term,reactome_name,reactome_pval
658,657,"['BAHCC1', 'CDC14C', 'DUXB', 'GABRR3', 'LILRA6', 'LOC112694756', 'NPRL3', 'PIK3R6', 'PPP1R9B', 'TRAPPC2', 'TTLL8']",11,R-HSA-9819196,Zygotic genome activation (ZGA),0.0024056058243179246
659,658,"['BAHD1', 'SPINT1']",2,R-HSA-6806942,MET Receptor Activation,0.004614637009203726
660,659,"['BANF1', 'RANGAP1']",2,R-HSA-9793242,SUMOylation of nuclear envelope proteins,0.002501762765660609
661,660,"['BAP1', 'CSNK2B']",2,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.0004804139466948465
662,661,"['BARD1', 'BRCA1', 'CFDP1', 'FANCE', 'SCAF1']",5,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,0.00035377752267262697
663,662,"['BATF', 'CRIP1', 'EVL', 'GPR157', 'HES4', 'LY6H', 'TTC34']",7,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,0.019424500313763637
664,663,"['BAZ2A', 'C16orf92', 'CFAP206', 'FMNL1', 'PLEKHD1', 'PRR14', 'RCSD1', 'SBK1', 'SPN', 'YPEL3', 'ZNF688']",11,R-HSA-427413,NoRC negatively regulates rRNA expression,0.11491780002768748
665,664,"['BBLN', 'CIDEC', 'CYP4F2', 'CYS1', 'DTX2', 'GBGT1', 'HES6', 'JHY', 'OAF', 'PMEPA1', 'TAF9B', 'WDR86']",12,R-HSA-8963889,Assembly of active LPL and LIPC lipase complexes,0.0030363762273746264
666,665,"['BCAN', 'CYP26A1', 'DNAH3', 'LRRK2', 'LY9', 'NR5A1', 'NUPR2', 'PLA2G4B', 'SLC18A3', 'TIGIT', 'WNK4']",11,R-HSA-2022923,Dermatan sulfate biosynthesis,0.02311520803467826
667,666,"['BCAS3', 'EFCAB3', 'MPO']",3,R-HSA-8941413,Events associated with phagocytolytic activity of PMN cells,0.0036561862383059918
668,667,"['BCAS4', 'SLAIN1']",2,None,None,1.0
669,668,"['BCCIP', 'C9orf78', 'CHORDC1', 'CPSF4', 'DHX33', 'DNMT1', 'EXOSC10', 'EXOSC6', 'FTSJ3', 'GFER', 'GTF2A2', 'GTF2H3', 'GTF3C5', 'H2BC14', 'HARS1', 'IMP3', 'KRR1', 'NAF1', 'NASP', 'NIP7', 'NOL11', 'NOL7', 'PISD', 'POLR1F', 'POP5', 'PSENEN', 'RBBP4', 'RPP30', 'RPP40', 'SART3', 'SHQ1', 'SPATA5', 'SRF', 'TBCA', 'THG1L', 'TOP1', 'TOP3A', 'TOR1A', 'TRNT1', 'TSEN2', 'TSEN34', 'UTP23', 'YAE1', 'ZBTB8OS', 'ZPR1']",45,R-HSA-6784531,tRNA processing in the nucleus,1.279938655840418e-06
670,669,"['BCDIN3D', 'CCDC184', 'DDN', 'DHH', 'HOXC5', 'LIF', 'PITX3', 'RANBP10', 'RDH5', 'TBC1D10A']",10,R-HSA-9690406,Transcriptional regulation of testis differentiation,0.0009914924029780225
671,670,"['BCKDK', 'CFAP119', 'CHAC1', 'PYCARD', 'TMEM263']",5,R-HSA-9648895,Response of EIF2AK1 (HRI) to heme deficiency,0.0005807616158493012
672,671,"['BCL10', 'CHUK', 'TRAF6']",3,R-HSA-975144,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,0.0001784625908519688
673,672,"['BCL2A1', 'CFAP157', 'CHGA', 'DOP1B', 'FHL5', 'GPAM', 'GPATCH2', 'HOXC13', 'JRKL', 'MINPP1', 'RAB3GAP2', 'STPG1', 'TAS2R46']",13,R-HSA-8931987,RUNX1 regulates estrogen receptor mediated transcription,0.0003490910083722154
674,673,"['BCL2L1', 'CFLAR', 'CHMP5', 'CPSF7', 'HNRNPU', 'NCOA5', 'NCOA6', 'PCBP2', 'SLTM', 'ZNF638']",10,R-HSA-5218900,CASP8 activity is inhibited,0.000627373214009852
675,674,"['BCL2L12', 'BTN3A2', 'CARD16', 'CCL3', 'CDKN2B', 'CFHR1', 'CFHR3', 'DHRS4', 'DHRS4L2', 'FAHD2B', 'FAM120AOS', 'FAM25A', 'FBXW10', 'FGF7', 'FOXO3B', 'H2AC20', 'KBTBD7', 'KRTAP1-4', 'KRTAP5-5', 'KRTAP9-9', 'MAGEC1', 'MAP1LC3B2', 'NOMO2', 'NUTM2G', 'PCDHA6', 'PGPEP1L', 'PSG1', 'RP1', 'SERPINB3', 'SH3BGR', 'TBC1D26', 'TBC1D28', 'TMEM80', 'TUBA1A', 'TUBB2B', 'UGT1A10', 'YWHAE', 'ZFHX3', 'ZNF43']",39,R-HSA-389977,Post-chaperonin tubulin folding pathway,0.010425148595624267
676,675,"['BCL2L13', 'TOP3B', 'USP18', 'ZDHHC8']",4,R-HSA-912694,Regulation of IFNA/IFNB signaling,0.03187783916033515
677,676,"['BCL6', 'CYB561A3', 'DMXL1', 'MEF2B', 'RASGRP3', 'TGIF2']",6,R-HSA-9614657,FOXO-mediated transcription of cell death genes,0.0005407155639257644
678,677,"['BCL9L', 'FOXA2', 'GATA6']",3,R-HSA-9823730,Formation of definitive endoderm,1.9971174269883818e-08
679,678,"['BCLAF1', 'CDC27', 'CHD4', 'CLCC1', 'EIF1', 'H1-2', 'H2AC11', 'H2AC12', 'H2AC15', 'H2AC16', 'H2AC25', 'H3-4', 'H3C3', 'MREG', 'MTMR4', 'NR2C1', 'PABPN1', 'PDAP1', 'RPS6KB1', 'YY1']",20,R-HSA-3214815,HDACs deacetylate histones,1.3845669461942656e-05
680,679,"['BCO2', 'DOK4', 'DUS4L', 'GNAO1', 'HIGD1B', 'IL17REL', 'IL18', 'KRT20', 'MGST3', 'NEDD4', 'PTPRM', 'RBIS', 'SLFN12', 'ZKSCAN3', 'ZNF425']",15,R-HSA-9012546,Interleukin-18 signaling,7.591933226636094e-06
681,680,"['BDKRB1', 'GPR83', 'SMIM14', 'TPP1']",4,R-HSA-8877627,Vitamin E,0.0016684845022798545
682,681,"['BDKRB2', 'HTR3C']",2,R-HSA-416476,G alpha (q) signalling events,0.13738142762558658
683,682,"['BECN1', 'NKAPD1', 'PIK3C3', 'PIK3R4']",4,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",2.3432467193273965e-05
684,683,"['BEST1', 'BOC', 'CMTM8', 'DTX1', 'GPR26', 'GPX1', 'LAMA4', 'MSC', 'ZBTB22']",9,R-HSA-525793,Myogenesis,0.07899395772356921
685,684,"['BET1', 'CENPH', 'CUL1', 'EXOC4', 'PPP1R11', 'RFC1', 'RRP36', 'TTK', 'ZWINT']",9,R-HSA-5656121,Translesion synthesis by POLI,0.07064091222962887
686,685,"['BET1L', 'CCDC40', 'CCDC92', 'CCL24', 'CDC42EP5', 'CRIP2', 'DRAXIN', 'EME2', 'FBXO2', 'GPD1L', 'HHIPL1', 'IGF2R', 'KLHL17', 'LRRC24', 'MDH1B', 'ODF3', 'PADI4', 'PASK', 'PPDPF', 'PPP1R16A', 'QKI', 'SLC17A9', 'SLC66A1', 'SMPD2', 'TNFRSF25', 'TSPO', 'TTYH1', 'ZBTB47', 'ZHX3', 'ZNF7']",30,R-HSA-193681,Ceramide signalling,0.044216515284570046
687,686,"['BEX5', 'EDDM3A', 'ERF', 'RNASE12', 'SPINK4']",5,R-HSA-2559585,Oncogene Induced Senescence,0.026648163749651177
688,687,"['BHLHE23', 'CD300E', 'NUDT11', 'OR13C3', 'OR2A2', 'OR2F2', 'OR2J3', 'OR52W1', 'OR56A1', 'OR6V1', 'PAGE2', 'UGT1A8']",12,R-HSA-9752946,Expression and translocation of olfactory receptors,9.115670440706936e-10
689,688,"['BHLHE40', 'CXCL8', 'ITGB1BP1', 'RIPK1', 'SPIRE2', 'TMEM88']",6,R-HSA-380994,ATF4 activates genes in response to endoplasmic reticulum  stress,0.0007127012602794469
690,689,"['BIK', 'RTL6', 'SHISAL1']",3,None,None,1.0
691,690,"['BIRC6', 'CELF1', 'HSF1', 'PPP1R15B', 'UBA6']",5,R-HSA-3371511,HSF1 activation,0.04592327655935036
692,691,"['BLID', 'NEIL1', 'SEMA4F', 'TIRAP']",4,R-HSA-5649702,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.01605981468174389
693,692,"['BLM', 'ERCC6L', 'RMI1', 'RMI2']",4,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),2.2269189383417043e-05
694,693,"['BLOC1S5', 'LDAH', 'OGN', 'TLR10', 'TMEM168', 'ZIK1', 'ZNF154', 'ZNF534']",8,R-HSA-2022854,Keratan sulfate biosynthesis,0.04191877396536303
695,694,"['BLTP1', 'HEATR5B']",2,None,None,1.0
696,695,"['BLTP2', 'WDR44']",2,None,None,1.0
697,696,"['BLVRB', 'CLC', 'FXYD3', 'HIPK4', 'IFNL1', 'NUMBL']",6,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,0.014100448805069554
698,697,"['BLZF1', 'CARD11', 'CBLN1', 'CLPS', 'REXO5', 'SNX8']",6,R-HSA-202424,Downstream TCR signaling,0.16512335545403434
699,698,"['BMAL2', 'CAPRIN2', 'CYBB', 'DYNLT1', 'FYB2', 'IRF9', 'MANSC4', 'RASSF8', 'TYK2']",9,R-HSA-909733,Interferon alpha/beta signaling,0.001010241201541362
700,699,"['BMP10', 'BTRC', 'CARD8', 'CDC14B', 'CDIP1', 'CXorf58', 'EMX2', 'ENTREP1', 'FCRL4', 'GBP4', 'GFOD2', 'GOLPH3L', 'GPCPD1', 'HMGCLL1', 'HOXB13', 'JKAMP', 'KCNH5', 'NRIP3', 'NT5DC3', 'PCBD2', 'PIP4P1', 'PNMA1', 'PNPLA8', 'PPM1N', 'PREPL', 'RAB8A', 'RECQL', 'RERG', 'RRH', 'RTL5', 'SCYL3', 'SEC14L4', 'SHC3', 'SLC16A7', 'TBX3', 'TCN2', 'TDRKH', 'THUMPD2', 'TOR1AIP1', 'TSGA10', 'TXNL1', 'UGGT2']",42,R-HSA-1296072,Voltage gated Potassium channels,0.2716210105551218
701,700,"['BMP7', 'COL28A1', 'GSTZ1', 'PDILT']",4,R-HSA-8963684,Tyrosine catabolism,0.027695002705833582
702,701,"['BMPR1A', 'UBE2Z']",2,R-HSA-201451,Signaling by BMP,0.023067097764983502
703,702,"['BMX', 'BTG3', 'GNG12', 'PLPBP', 'PRXL2C']",5,R-HSA-8964315,G beta:gamma signalling through BTK,0.014544734086844757
704,703,"['BNC1', 'C18orf32', 'CYBC1', 'HOMER2', 'HOXA6']",5,R-HSA-6794361,Neurexins and neuroligins,0.041579212809313204
705,704,"['BOLL', 'KLRB1']",2,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.06244703155470277
706,705,"['BOP1', 'MPHOSPH10', 'NOC4L', 'NOP2', 'PES1', 'PPAN', 'PRDM10', 'PWP2', 'RPL31', 'TBL3', 'VARS1']",11,R-HSA-8868773,rRNA processing in the nucleus and cytosol,5.073383659848218e-07
707,706,"['BORA', 'CDCA5', 'CENPE', 'DDX11', 'DYNLL1', 'ESCO2', 'RNF8', 'RNPS1', 'SGO1']",9,R-HSA-2468052,Establishment of Sister Chromatid Cohesion,0.0009690418743824036
708,707,"['BORCS6', 'BORCS7', 'MTMR9']",3,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,0.0112473263853331
709,708,"['BORCS8', 'CCDC124', 'GDF1', 'HAPLN4', 'PLVAP', 'RFXANK']",6,R-HSA-1181150,Signaling by NODAL,0.011184852535988887
710,709,"['BPHL', 'CALHM6', 'ITGBL1', 'TTPAL']",4,R-HSA-8941332,RUNX2 regulates genes involved in cell migration,4.422245901747335e-05
711,710,"['BPIFA3', 'OOEP', 'SNTA1', 'SRI']",4,R-HSA-418359,Reduction of cytosolic Ca++ levels,0.008636630260903999
712,711,"['BPTF', 'C17orf49', 'DCAF15', 'SMARCA5']",4,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,0.030913943431713276
713,712,"['BRAF', 'DUSP10', 'DUSP4', 'ID4', 'MAPK1', 'MITF', 'MTMR6', 'SOX10', 'SOX9', 'UBQLN1']",10,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,5.1538487744196e-07
714,713,"['BRAT1', 'GALNS', 'RNF167', 'WDR73']",4,R-HSA-2022857,Keratan sulfate degradation,0.007682913832626204
715,714,"['BRCA2', 'DNAJC19', 'PALB2', 'RNF168']",4,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),0.000727172661974862
716,715,"['BRD1', 'MSI2', 'VEZF1']",3,R-HSA-9013418,RHOBTB2 GTPase cycle,0.0198529882632269
717,716,"['BRD3OS', 'FBLL1', 'IQCM', 'KCNJ12', 'MUC5AC', 'PVALEF', 'SMIM10L1', 'UQCRHL']",8,R-HSA-1296053,Classical Kir channels,0.005764226525328153
718,717,"['BRD4', 'CSK', 'GTF2H5', 'SPEN', 'TAF10', 'TAF11', 'TAF12', 'TAF3', 'TAF4', 'TAF8']",10,R-HSA-73779,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,1.3796512543517991e-07
719,718,"['BRD8', 'RPL24', 'RPL30', 'RPL37A', 'RPL8', 'RPS20', 'RPS21', 'RPS23', 'RPS5']",9,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),4.4288176570539406e-08
720,719,"['BRF1', 'EXOSC3', 'EXOSC9', 'FAM124A', 'FBXO46', 'FCRL1', 'GRID1', 'IL1R2', 'SASH1']",9,R-HSA-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,1.6066103089906747e-05
721,720,"['BRINP2', 'IL17RA', 'KRTAP19-8', 'MMAA', 'PCDHA13', 'PCDHGB3', 'PDE1C', 'RASD2', 'SLC25A18']",9,R-HSA-111957,Cam-PDE 1 activation,0.008698378108717986
722,721,"['BRMS1L', 'C9orf64', 'CNGA1', 'MOB1A', 'NEMP2', 'PPT2', 'RBPMS', 'TMEM68', 'UBE2D1', 'YIPF6']",10,R-HSA-176412,Phosphorylation of the APC/C,0.046441774653295465
723,722,"['BSG', 'CEP43', 'COASY', 'GNPNAT1', 'PGD', 'PGLS', 'PGM3', 'PGP', 'PMM2', 'RPE', 'RPIA', 'SLC2A1', 'TKT', 'UPF3B', 'VMA21']",15,R-HSA-9818028,NFE2L2 regulates pentose phosphate pathway genes,7.504874159902641e-07
724,723,"['BTAF1', 'EED', 'EZH2', 'KMT2A', 'PCGF1', 'RBM12', 'SUZ12']",7,R-HSA-2559580,Oxidative Stress Induced Senescence,7.468863916226809e-08
725,724,"['BTBD16', 'CDC42BPA', 'CRTAP', 'EGFL7', 'GATM', 'HOXA10', 'JAM2', 'KIFC2', 'KNSTRN', 'MFSD3', 'NNT', 'SAPCD2', 'SIRT7', 'SLC39A4', 'SLC66A3', 'TNNT1']",16,R-HSA-390522,Striated Muscle Contraction,0.0860929554447537
726,725,"['BTBD17', 'C1QTNF8', 'CALCB', 'CLEC4G', 'COL14A1', 'DCTD', 'EDC3', 'EDEM3', 'EML5', 'FAM166A', 'FAM20A', 'PGAP6', 'SDK2', 'SLC16A6', 'SLC19A3', 'ST6GALNAC1', 'TMC8', 'UNC13D', 'UNK', 'WNT6', 'ZC3H7B', 'ZDBF2', 'ZNF532']",23,R-HSA-373756,SDK interactions,0.009587653922942474
727,726,"['BTBD19', 'EFCAB10', 'ERVH48-1', 'FAM205C', 'LOC400499', 'MEIKIN', 'PNMA6E', 'SLC22A31', 'SMIM34', 'STRIT1', 'TMEM225B', 'TMSB4Y', 'UGT2B10']",13,R-HSA-156588,Glucuronidation,0.05004736076632299
728,727,"['BTBD8', 'EPHX4', 'GBP1']",3,R-HSA-877300,Interferon gamma signaling,0.0007635905392345821
729,728,"['BTC', 'CHRNB4', 'ERN2', 'FAM222A', 'MYO1C', 'POM121L12', 'PPBP', 'PTGIR', 'QPRT', 'RAX', 'TMEM233', 'UBQLN2']",12,R-HSA-629587,Highly sodium permeable postsynaptic acetylcholine nicotinic receptors,0.023990457935171627
730,729,"['BTD', 'ODF2', 'PIF1', 'SCLT1', 'TRIM67']",5,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.10388315076552834
731,730,"['BTG1', 'CEP55', 'GID8', 'LUC7L2', 'MAEA', 'MEMO1', 'PDCD6IP', 'RANBP9', 'RMND5A', 'SLC39A10', 'SNX17', 'UBE2H', 'WDR26', 'YPEL5']",14,R-HSA-9861718,Regulation of pyruvate metabolism,5.032679729399803e-06
732,731,"['BTN3A3', 'C17orf97', 'CARMIL1', 'GH1', 'IQCA1', 'MTUS1', 'SDK1', 'SLC3A1', 'SSH1', 'TMEM59']",10,R-HSA-373756,SDK interactions,0.004102032442060866
733,732,"['BTNL2', 'C4orf54', 'CD8B', 'CFAP97D2', 'FTCDNL1', 'MISFA', 'TLE7', 'TRIL', 'ZNF723']",9,R-HSA-8851680,Butyrophilin (BTN) family interactions,0.01378144376650714
734,733,"['BTNL8', 'CNNM3', 'CYP2D6', 'HS3ST3B1', 'HSPB6', 'KATNIP', 'MAP3K20', 'MAPK13', 'PTH1R', 'RGS20', 'RINL', 'SLC25A12', 'SPPL2A', 'TBC1D10B', 'TSC22D1']",15,R-HSA-211999,CYP2E1 reactions,0.09716132595453764
735,734,"['BUB1', 'KANSL1', 'KANSL2', 'KANSL3', 'MCRS1', 'NUP155', 'SIN3A']",7,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,8.605515254944685e-06
736,735,"['BUB3', 'CENPA', 'DAZAP1', 'HJURP', 'HNRNPF', 'LTO1', 'MIS18A', 'OIP5', 'PPP4C', 'RACK1', 'SNRPA', 'THAP1', 'VHL']",13,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,8.174131979121757e-05
737,736,"['BUD13', 'CWF19L2']",2,R-HSA-72163,mRNA Splicing - Major Pathway,0.0037540316471683655
738,737,"['BUD23', 'CCT5', 'COPA', 'COPB1', 'COPB2', 'DDX23', 'DYNC1H1', 'GPN1', 'LIN9', 'NUF2', 'PRPF8', 'PTPRG', 'RRP15', 'SETX', 'SNW1', 'SUPT16H', 'UBE2L3', 'VCP']",18,R-HSA-390450,Folding of actin by CCT/TriC,0.08472875216692988
739,738,"['BZW1', 'CFAP77', 'CHRNA5', 'CYTH3', 'DBX2', 'EHMT2', 'LACTB', 'MIXL1', 'NAA38', 'RAD52', 'RBPJ', 'ZDHHC18']",12,R-HSA-9754189,Germ layer formation at gastrulation,0.0022504928702639093
740,739,"['C10orf143', 'SMIM23', 'ZNF525', 'ZNF724']",4,R-HSA-212436,Generic Transcription Pathway,0.34910928431062627
741,740,"['C10orf67', 'CD247', 'CHST15', 'DGKI', 'FEZ2', 'FRMD4A', 'HRC', 'MC5R', 'NEUROG1', 'POU3F4', 'RABEP2', 'SOX8', 'TMEM14A', 'WDFY4', 'WIPI1', 'ZDHHC9', 'ZNF385B']",17,R-HSA-202430,Translocation of ZAP-70 to Immunological synapse,0.10236966386729074
742,741,"['C10orf88', 'CD46', 'FAR1', 'PEDS1', 'RAB14', 'ROCK1', 'SELENOI', 'VAPA', 'WDR81']",9,R-HSA-5627117,RHO GTPases Activate ROCKs,0.05109400323179447
743,742,"['C10orf95', 'KLHDC7B', 'NPM1', 'P3H3', 'PRXL2B', 'RNASEK', 'RPL21', 'RPL23A', 'RPL35A', 'RPL6', 'RPL7L1', 'RPS10', 'RPS2']",13,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),8.065502019705129e-06
744,743,"['C11orf68', 'CLSTN3', 'DAGLA', 'DVL3', 'GALNT16', 'KRT82', 'RAB3IL1', 'RTN3', 'SCGB1D1', 'SYT7', 'TEAD4']",11,R-HSA-5368598,Negative regulation of TCF-dependent signaling by DVL-interacting proteins,0.015613726690181018
745,744,"['C11orf91', 'GLIPR1L2', 'KCNMB4']",3,R-HSA-1296052,Ca2+ activated K+ channels,0.005126222421257709
746,745,"['C11orf97', 'DGKK', 'IZUMO1R', 'SLC22A24']",4,R-HSA-114508,Effects of PIP2 hydrolysis,0.035369898659244
747,746,"['C12orf4', 'C15orf48', 'FKRP', 'GLT1D1', 'MEI4', 'PLEKHH3', 'TNMD', 'TRPM3', 'ZDHHC23', 'ZNF596', 'ZNF605']",11,R-HSA-3295583,TRP channels,0.04228166532258282
748,747,"['C12orf56', 'HOXC4', 'ITGA5']",3,R-HSA-8941332,RUNX2 regulates genes involved in cell migration,3.620369957668679e-05
749,748,"['C13orf42', 'DEXI', 'FOXD1', 'MYO15B', 'OR51F1', 'OR56A5', 'SPADH']",7,R-HSA-9752946,Expression and translocation of olfactory receptors,0.000757116291754234
750,749,"['C14orf132', 'FHAD1', 'GSTT4', 'OR52E5', 'TEX48', 'ZNF888']",6,R-HSA-9752946,Expression and translocation of olfactory receptors,0.04803369208276842
751,750,"['C16orf54', 'CCL16', 'TAL2', 'TAOK2']",4,R-HSA-380108,Chemokine receptors bind chemokines,0.018169742023578794
752,751,"['C16orf89', 'GJA10', 'HESX1', 'MAGI1', 'MME', 'MRO', 'NOTCH3', 'SERINC3', 'SERPINA12', 'SLC38A11', 'TANK', 'TMPRSS6', 'ZNF235']",13,R-HSA-1912422,Pre-NOTCH Expression and Processing,0.004883671799275291
753,752,"['C17orf100', 'C1R', 'C1orf232', 'CCDC188', 'CFAP74', 'CPHXL', 'CROCC2', 'EIF2S3B', 'H2BK1', 'LOC101059915', 'LOC102723971', 'LRCOL1', 'MAPK8IP2', 'NCAM1', 'NUDT18', 'OBP2B', 'OR10G6', 'PERM1', 'SYNM', 'TEX13D', 'TUBA4B', 'ZDHHC11B']",22,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,0.06346611529953572
754,753,"['C17orf113', 'C2orf74', 'C8orf89', 'CECR2', 'HTD2', 'MRLN', 'NOBOX', 'PADI6', 'PPP1R2C', 'PPP2R3B', 'SUPT20HL1']",11,R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,0.002302800208693223
755,754,"['C17orf50', 'C5orf15', 'CCL5', 'CD109', 'CRLF3', 'GAS2L2', 'HEATR9', 'PPHLN1', 'RDM1', 'ZNF225']",10,R-HSA-9031628,NGF-stimulated transcription,0.0031119787848739033
756,755,"['C17orf98', 'CRX', 'DPF1', 'GAL3ST4', 'GLB1L', 'HARBI1', 'IZUMO1', 'PCDHGA12', 'SLC12A1', 'SLC46A2', 'STAG3', 'TCP11']",12,R-HSA-1300645,Acrosome Reaction and Sperm:Oocyte Membrane Binding,0.01149559385029808
757,756,"['C18orf25', 'GUSB', 'LIMK1', 'MLXIPL', 'PARP4', 'PILRA', 'SPATA13', 'TBL2']",8,R-HSA-163765,ChREBP activates metabolic gene expression,0.02837405237945434
758,757,"['C18orf63', 'CNPY3', 'DCP1B', 'IL22', 'LATS1', 'MAGEE2', 'PJA1', 'PLP2', 'SLCO5A1', 'SOSTDC1', 'SYAP1']",11,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,0.048707921337401205
759,758,"['C19orf25', 'MON2', 'RAB1A', 'RAB2A', 'RABL3', 'SAR1A', 'SEC23A', 'SEC23IP', 'SLC10A7', 'SURF4', 'TM9SF3', 'TRAPPC13', 'TRAPPC2L', 'TRIP11']",14,R-HSA-204005,COPII-mediated vesicle transport,0.00014430831167810965
760,759,"['C19orf44', 'CERS1', 'DNAJB1', 'MACROH2A1', 'MAST1', 'RAB3A', 'SLC25A42', 'STARD9', 'TMEM161A']",9,R-HSA-3371568,Attenuation phase,0.004254970676458414
761,760,"['C19orf53', 'DTD1', 'METAP1', 'METAP2', 'SERF2', 'SPIDR']",6,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",0.0006478589785327005
762,761,"['C19orf67', 'CCAR2', 'GATA2']",3,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.06344953390820618
763,762,"['C1GALT1C1L', 'PPP1R2B']",2,None,None,1.0
764,763,"['C1QA', 'CCDC112', 'CDKL1', 'CHRNA7', 'EXO5', 'MMAB', 'NHS', 'PARP11', 'SAT2', 'STAM2', 'TMEM132B', 'TMEM196']",12,R-HSA-629594,Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,0.03447166604448382
765,764,"['C1QL1', 'FAM174A']",2,None,None,1.0
766,765,"['C1QL2', 'CHADL', 'PLD6', 'TRIM56']",4,R-HSA-3134975,Regulation of innate immune responses to cytosolic DNA,0.01739141871528538
767,766,"['C1QL4', 'CRHR1', 'SLC9A2', 'SYNGAP1', 'TBX18']",5,R-HSA-425986,Sodium/Proton exchangers,0.01473093560526939
768,767,"['C1QTNF4', 'CHRM4', 'CPNE1', 'ELMOD3', 'F2', 'GIPC1', 'M1AP', 'MYBPC3', 'PHF21A', 'RNF115', 'SCD5', 'SLC12A3', 'TCTE1', 'WDR54', 'YPEL1', 'ZNF408']",16,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,0.008530350080281468
769,768,"['C1QTNF5', 'CAMKK2', 'CDK2AP1', 'PSMD9', 'PTPN21']",5,R-HSA-9619229,Activation of RAC1 downstream of NMDARs,0.009208862617426816
770,769,"['C1QTNF6', 'NET1']",2,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,0.0004743866188300361
771,770,"['C1QTNF9', 'C1QTNF9B', 'CLEC18B', 'CSH2', 'CTRB2', 'GOLGA8M', 'GOLGA8R', 'GSTA1', 'HOXD3', 'KRTAP19-3', 'KRTAP5-7', 'LGALS7B', 'LRRC37A3', 'POTEG', 'PSG2', 'ROPN1', 'SNRPE', 'SPATA31A7', 'TMSB4X', 'TUBA1C', 'TUBA3D', 'USP17L13', 'ZNF98']",23,R-HSA-389977,Post-chaperonin tubulin folding pathway,4.867688366194667e-05
772,771,"['C1orf21', 'CCDC24', 'DNTTIP1', 'EFNB2', 'FGD5', 'FKBP14', 'LEAP2', 'LRRC3B', 'LYPLAL1', 'RFTN1', 'SFXN3', 'TCP11L2']",12,R-HSA-381038,XBP1(S) activates chaperone genes,0.012664292521216924
773,772,"['C1orf210', 'PCDHGA3']",2,None,None,1.0
774,773,"['C1orf43', 'COMTD1', 'MGAT2', 'PPIF']",4,R-HSA-975578,Reactions specific to the complex N-glycan synthesis pathway,0.016068010053710613
775,774,"['C1orf54', 'PIAS3', 'PLAU']",3,R-HSA-75205,Dissolution of Fibrin Clot,0.00984583850772891
776,775,"['C1orf56', 'ERCC6', 'GABPB2', 'HNRNPC', 'PIP5K1A', 'STRN3']",6,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,1.0349719744673358e-05
777,776,"['C2', 'DCTPP1', 'DGKH', 'DNAH1', 'GAL3ST1', 'KLHDC8B', 'LIMS2', 'MAPK3', 'NT5DC2', 'PCDHGA10', 'PHKG2', 'SLC25A39', 'STAB1', 'TFR2']",14,R-HSA-5674499,Negative feedback regulation of MAPK pathway,0.024867065483499817
778,777,"['C20orf144', 'PDK3']",2,R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,0.01562867289717418
779,778,"['C20orf203', 'ECSCR', 'OVCH2', 'POLDIP2', 'SARM1', 'SLC38A3', 'SPEM3', 'TSPAN10', 'ZNF316', 'ZSWIM9']",10,R-HSA-937041,IKK complex recruitment mediated by RIP1,0.02738337329770668
780,779,"['C22orf15', 'CHCHD10', 'SLC2A11']",3,R-HSA-1268020,Mitochondrial protein import,0.03540347616305517
781,780,"['C22orf39', 'NPAP1', 'OTUD7A', 'RGS9BP']",4,R-HSA-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",0.047472383414621344
